,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
103,105,1452052949807497216,1452052949807497216,1635031375000.0,2021-10-24 08:22:55,+0900,,もう、もう無理です、勘弁してください……！ 一生分の糖分を摂取した……！ 塩……！　塩が食べたい……！,ja,[],[],3009791220,3009791220,Yuu_bot_M,ユウbot,7,08,https://twitter.com/Yuu_bot_M/status/1452052949807497216,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
104,106,1452052937350385664,1452052937350385664,1635031372000.0,2021-10-24 08:22:52,+0900,,寒すぎて冬用のパジャマ一式出したの正解だわ〜🤣モコモコじゃないともう無理です🥶,ja,[],[],94798319,94798319,he_konne,へこんだ💖⚡,7,08,https://twitter.com/he_konne/status/1452052937350385664,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
105,107,1452052766428307458,1452052766428307458,1635031332000.0,2021-10-24 08:22:12,+0900,,もう無理だ、、、、お腹が痛いむり、、、、、、、、、、もう知らないサーティワン行って落ち着いてくる、、プリクラ撮る、、,ja,[],[],1285153907656679427,1285153907656679427,nyako__0829,にゃこ,7,08,https://twitter.com/nyako__0829/status/1452052766428307458,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
106,108,1452052756382961664,1452052756382961664,1635031329000.0,2021-10-24 08:22:09,+0900,,しゅ〜さんのﾊﾟｲﾎﾟﾊﾟｲﾎﾟﾊﾟｲﾎﾟのとこだけめちゃくちゃ早口なのまじで腹筋よじれるしな行が入れ歯入れ忘れたおじいちゃんだしﾁｮﾁｭｹ！！で終わるのもう無理,ja,[],[],1402638902779777031,1402638902779777031,_Hoshino_73,星乃,7,08,https://twitter.com/_Hoshino_73/status/1452052756382961664,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
107,109,1452052570336235524,1452052570336235524,1635031285000.0,2021-10-24 08:21:25,+0900,,しがみついてる感じがたまらん アニマウェポン２段階目？もう無理 エスティ おそろ～ #PS4share  https://t.co/QCghiAB6WG,ja,['ps4share'],[],1445678685936250884,1445678685936250884,moogatan,モーガたん,7,08,https://twitter.com/moogatan/status/1452052570336235524,[],"['https://pbs.twimg.com/media/FCa6FUSUUAUCoU-.jpg', 'https://pbs.twimg.com/media/FCa6GHhUUAYur1S.jpg', 'https://pbs.twimg.com/media/FCa6G1xVgAIO9bl.jpg', 'https://pbs.twimg.com/media/FCa6HcdUUAAjiqS.jpg']",1,https://pbs.twimg.com/media/FCa6FUSUUAUCoU-.jpg,False,3,0,0,,もう無理,,,,,,,[],,,,
108,110,1452052519744458754,1452052519744458754,1635031273000.0,2021-10-24 08:21:13,+0900,,現場の翌日は喪失感によりタバコの量が増えるんですけど、今日はもう無理。,ja,[],[],858970627767541761,858970627767541761,Koharu__562,こ は る 🌼 🍬,7,08,https://twitter.com/Koharu__562/status/1452052519744458754,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
109,111,1452052515835371522,1451925559890505728,1635031272000.0,2021-10-24 08:21:12,+0900,,@akuma8203 見てた感じ1週間続いたか続いてないかぐらいでしたけどね！w わかっているなら彼氏さんも今日3時ぐらいにツイートしてましたが、ブロックする行為などやめた方がいいですよ！！  彼氏さんにもやりたいことがあったと思いますが大切だったから別れなかったのでは？ アクティブはもう、無理でしょうね,ja,[],[],1444535350714531841,1444535350714531841,Haruandeee,あ,7,08,https://twitter.com/Haruandeee/status/1452052515835371522,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'akuma8203', 'name': '悪魔ちゃん😈🔱日常ツイ垢復活やで', 'id': '1444070022729515008'}]",,,,
110,113,1452052478044696576,1451965481036877827,1635031263000.0,2021-10-24 08:21:03,+0900,,@S10408978 東京都知事の時 湯川れいこさんが youtubeで応援演説してたな。 今回も応援しているのかな。 わたしはもう無理(&gt;_&lt;),ja,[],[],364615746,364615746,maguunyo,magu,7,08,https://twitter.com/maguunyo/status/1452052478044696576,[],[],0,,False,0,0,0,,もう無理,,,,,,,"[{'screen_name': 'S10408978', 'name': '三木慎一郎', 'id': '1256780878589509632'}]",,,,
111,114,1452052443789807617,1452052443789807617,1635031255000.0,2021-10-24 08:20:55,+0900,,甘えが大敵。ここまでよくやってきたなんて少しでも自分に妥協したらだめなんだ。現実に体力強化はもう無理。いかに衰える速度をトレーニングで遅くさせるかだよ。,ja,[],[],589699162,589699162,likelife56,アニメ(相互フォロー１００％),7,08,https://twitter.com/likelife56/status/1452052443789807617,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
112,115,1452052434851823616,1452052434851823616,1635031252000.0,2021-10-24 08:20:52,+0900,,もう無理死ぬ,ja,[],[],273443518,273443518,kakeru4397,かける,7,08,https://twitter.com/kakeru4397/status/1452052434851823616,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
113,116,1452052192299413510,1452052192299413510,1635031195000.0,2021-10-24 08:19:55,+0900,,もう、 無理するのはやめよう 頑張るのはやめよう タイミングが合った時に 会えたらそれでいい,ja,[],[],1374306409496551425,1374306409496551425,A_dult_K,みん,7,08,https://twitter.com/A_dult_K/status/1452052192299413510,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
114,117,1452052051593084928,1452052051593084928,1635031161000.0,2021-10-24 08:19:21,+0900,,9時に家出るんですけど今起きましたおはようございますもう無理です本現場です死にます,ja,[],[],1451462203802992643,1451462203802992643,nyp_cu,なのます,7,08,https://twitter.com/nyp_cu/status/1452052051593084928,[],[],0,,False,2,0,0,,もう無理,,,,,,,[],,,,
115,118,1452052016264474628,1452052016264474628,1635031153000.0,2021-10-24 08:19:13,+0900,,畑にいる虫は平気だし全然触れるけど家の中に虫が出るともう無理。速攻殺させる(旦那に)(自分の手は汚したくない),ja,[],[],1414556939858563079,1414556939858563079,1y0626M,れい ‎1y‎ ⑅⃝︎*,7,08,https://twitter.com/1y0626M/status/1452052016264474628,[],[],0,,False,12,1,0,,もう無理,,,,,,,[],,,,
116,119,1452051925956907011,1452051925956907011,1635031131000.0,2021-10-24 08:18:51,+0900,,先週末は実家と自宅の秋支度 昨日は朝6時前から起きて実家冬仕度 帰り途中にニトリで買い出し ここ1ヶ月ずっと現場なくてダラダラしてたから疲れるけど今日も頑張ろう  来週からは少しずつ大掃除を始めます 年寄りにど寒い12月はもう無理なんで,ja,[],[],4853887224,4853887224,supremerrock,ももぞー 紫郎,7,08,https://twitter.com/supremerrock/status/1452051925956907011,[],[],0,,False,9,1,0,,もう無理,,,,,,,[],,,,
117,120,1452051910656069634,1452051910656069634,1635031127000.0,2021-10-24 08:18:47,+0900,,コンサートグッズって30日過ぎたらもう無理だよね？？アニメイト行くのだるぅ。,ja,[],[],1417263149581967376,1417263149581967376,Ren_o927,れん.,7,08,https://twitter.com/Ren_o927/status/1452051910656069634,[],[],0,,False,8,1,0,,もう無理,,,,,,,[],,,,
118,121,1452051757463314436,1452051415669506051,1635031091000.0,2021-10-24 08:18:11,+0900,,@ttwwshimo 維新はもう無理🙅‍♀️ だいたい！今だに口出しする橋下氏がアレやしね😒,ja,[],[],1191662465743933442,1191662465743933442,fG2WvQRjuANCT2u,Bella(高市さん、頑張れ🇯🇵),7,08,https://twitter.com/fG2WvQRjuANCT2u/status/1452051757463314436,[],[],0,,False,2,0,0,,もう無理,,,,,,,"[{'screen_name': 'ttwwshimo', 'name': 'Shimo', 'id': '799348489880674304'}]",,,,
119,122,1452051534905102336,1452051534905102336,1635031038000.0,2021-10-24 08:17:18,+0900,,2万くらいなら全然払うけど小遣い合わせて6万近く、、 しかも行くのに必要な物買ったんも私よ？？ 諸々合わせたら8万以上はかかってるんやけど、、、わかってる？  私働いてないんやけどわかってる？？ お前から今月食費もらってないけどわかってまーすーかー？？？  朝からイライラして今日はもう無理,ja,[],[],1389929260610035718,1389929260610035718,nagonago7188,なご,7,08,https://twitter.com/nagonago7188/status/1452051534905102336,[],[],0,,False,16,1,0,,もう無理,,,,,,,[],,,,
120,123,1452051431205130240,1452051431205130240,1635031013000.0,2021-10-24 08:16:53,+0900,,I'm tired あんど しごと べりーべりー もう無理,ja,[],[],1431896446085697540,1431896446085697540,aokrokiKNE,まちるだ@モードって呼んで,7,08,https://twitter.com/aokrokiKNE/status/1452051431205130240,[],[],0,,False,0,2,0,,もう無理,,,,,,,[],,,,
121,124,1452051359763599362,1452051359763599362,1635030996000.0,2021-10-24 08:16:36,+0900,,もう無理。疲れた。しんどい。ちょっと休憩。,ja,[],[],158312154,158312154,t_s_u_b_a_k_i_,ツバキ＠時々メンタル不調,7,08,https://twitter.com/t_s_u_b_a_k_i_/status/1452051359763599362,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
122,125,1452051350347390977,1452051350347390977,1635030994000.0,2021-10-24 08:16:34,+0900,,ほんとは昼まで寝るつもりだったけど痒すぎてもう無理や　そして今日は皮膚科休診や　世界はかくも厳しい,ja,[],[],1388489836206583820,1388489836206583820,EtoSetoRa_etc_,🆗ゎ,7,08,https://twitter.com/EtoSetoRa_etc_/status/1452051350347390977,[],[],0,,False,3,0,0,,もう無理,,,,,,,[],,,,
123,126,1452050657809027072,1452050657809027072,1635030829000.0,2021-10-24 08:13:49,+0900,,「もう…無理…動けない…」「風呂入らねーの？」「入る…」「ククッ、動けねーのかよ」「誰の…せいだと…」「ほら連れてってやるよ。お姫様だっこになるけどな」「もう…なんでもいい…」,ja,[],[],538704014,538704014,_mxn_bot,南音bot,7,08,https://twitter.com/_mxn_bot/status/1452050657809027072,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
124,127,1452050587902615552,1452050587902615552,1635030812000.0,2021-10-24 08:13:32,+0900,,いるものほとんど忘れてきてもうた…もう無理だ……,ja,[],[],1293376232831164416,1293376232831164416,syo_ta_2,しょー,7,08,https://twitter.com/syo_ta_2/status/1452050587902615552,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
125,128,1452050467563859971,1452047783628660737,1635030783000.0,2021-10-24 08:13:03,+0900,,メダカちゃんはモルフォが卵産まなくて今年はもう無理かなぁ、とか。 ダルマは順調に増えてプールの半分は多分ダルマ😍  https://t.co/8l7sZcSqV1,ja,[],[],1373852421869367299,1373852421869367299,tiyobiro2,tiyobiro,7,08,https://twitter.com/tiyobiro2/status/1452050467563859971,[],"['https://pbs.twimg.com/media/FCa4MNfUYAQpLLb.jpg', 'https://pbs.twimg.com/media/FCa4MPSVQAYy3_d.jpg']",1,https://pbs.twimg.com/media/FCa4MNfUYAQpLLb.jpg,False,0,0,0,,もう無理,,,,,,,[],,,,
126,129,1452050438606372864,1452047768214654976,1635030777000.0,2021-10-24 08:12:57,+0900,,@ksn8099rang241q いや、もう無理。 寝ようよ。,ja,[],[],1290790848947351552,1290790848947351552,Anek71pjgo06,あんかほォ,7,08,https://twitter.com/Anek71pjgo06/status/1452050438606372864,[],[],0,,False,3,1,0,,もう無理,,,,,,,"[{'screen_name': 'ksn8099rang241q', 'name': 'Kozue Kurahashi', 'id': '1289182099405017088'}]",,,,
127,130,1452050205772173318,1447405744442130433,1635030721000.0,2021-10-24 08:12:01,+0900,,@Zzz_eternity ずっとピュアでいてほしい✨ わぁ❤️そんなふうに言ってもらえてめちゃくちゃ嬉しい(*´꒳`*) もし被ってたらこんなふうに話もできてなかったもんね💦わたし一生同担拒否治らない気がする…😢 そうそう！アプリの便利さに慣れてもう無理だ😂やりたい気持ちと時間が比例しないかんじ🙄,ja,[],[],1123439002714030081,1123439002714030081,moka1104_,🍋moka🌻💛,7,08,https://twitter.com/moka1104_/status/1452050205772173318,[],[],0,,False,0,0,0,,もう無理,,,,,,,"[{'screen_name': 'Zzz_eternity', 'name': 'ずー꒰ঌ愚鈍はイベラン中🏃\u200d♂️', 'id': '2811660212'}]",,,,
128,131,1452050046950658049,1452050046950658049,1635030683000.0,2021-10-24 08:11:23,+0900,,いつも20時半くらいから寝かしつけてるけど昨日は全然寝んし抱っこでも暴れるし、私も腰痛いから22時前に『もう無理でーーーす！！！』って泣いてる娘を布団に置いて、私も旦那の横にごろ寝したら寝かしつけ代わってくれた🥺 そのあと私はサッサと寝たけど23時には2人ともまた御布団入ってきて寝てた🥺,ja,[],[],1373449959412932611,1373449959412932611,miuco0205,みう_2m(8/7),7,08,https://twitter.com/miuco0205/status/1452050046950658049,[],[],0,,False,1,1,0,,もう無理,,,,,,,[],,,,
129,132,1452049906479230982,1452048353441697792,1635030650000.0,2021-10-24 08:10:50,+0900,,@somap_q 200万稼いだらもう無理だった,ja,[],[],264848398,264848398,_tkmn28,たくみん,7,08,https://twitter.com/_tkmn28/status/1452049906479230982,[],[],0,,False,0,1,0,,もう無理,,,,,,,"[{'screen_name': 'somap_q', 'name': 'そーま＠暁月待ち', 'id': '390624860'}]",,,,
130,133,1452049763898048512,1452049763898048512,1635030616000.0,2021-10-24 08:10:16,+0900,,人生には柱みたいなものが必要なのかも知れない。所謂基盤的な場所や存在、それがあれば何とか乗りきれる、耐えられる。 それが無い俺には、人生を送っていると言えないのか。 もう無理です。 #死にたい人と繋がりたい,ja,['死にたい人と繋がりたい'],[],1421589554746650629,1421589554746650629,yoroshikidesu,一緒に…,7,08,https://twitter.com/yoroshikidesu/status/1452049763898048512,[],[],0,,False,3,0,0,,もう無理,,,,,,,[],,,,
131,134,1452049756901896193,1452049756901896193,1635030614000.0,2021-10-24 08:10:14,+0900,,【爆誕】65日後に辞める訪販 2日連続で過呼吸、朝から涙止まらなくてもう無理って伝えたのにとりあえず1件でもいいからインターフォン押してこい。それは逃げだよ。って言われて、マジでもう辞めようと思いました。  辞めるまであと62日。,ja,[],[],1401410609703309313,1401410609703309313,DtI77,とろろ,7,08,https://twitter.com/DtI77/status/1452049756901896193,[],[],0,,False,0,2,0,,もう無理,,,,,,,[],,,,
132,135,1452049542975614976,1451913792468570114,1635030563000.0,2021-10-24 08:09:23,+0900,,@AMYURA94 ネタとかじゃなくて普通に死にたいって思ってる... 元気に振舞ってるようにみんなからは見えてると思うけどね、もう無理...,ja,[],[],1430487063141355520,1430487063141355520,unsunomimi,あまぁ@ウマ娘,7,08,https://twitter.com/unsunomimi/status/1452049542975614976,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'AMYURA94', 'name': '詩杏', 'id': '1404737315537264646'}]",,,,
133,136,1452049428831895554,1452049428831895554,1635030536000.0,2021-10-24 08:08:56,+0900,,後ろのおっちゃんたちが菊花賞の話し始めて耳をそばだててしまったがみんなこんなんわからん言ってて歴戦の勇士でもそうならもう無理だな！となってたところ,ja,[],[],125501183,125501183,shIonm7,マッ酒ポテト,7,08,https://twitter.com/shIonm7/status/1452049428831895554,[],[],0,,False,4,0,0,,もう無理,,,,,,,[],,,,
134,137,1452049389325729793,1452048279944896514,1635030526000.0,2021-10-24 08:08:46,+0900,,それでさっきの女性が正しい？？て無理する漫画たちだからなー… もう無理すんな… て言いたくなるわ、ほんと、、 正直全然相手にならないのでは、、、、 手前のホント自分の似たおとこのひととしかできてない、できないのでは、、VSが、、 戦いが、、紅白でも女勝てんしな、😭一時期応援しとったのに,ja,[],[],1434645277982400513,1434645277982400513,223aden55,ななこ,7,08,https://twitter.com/223aden55/status/1452049389325729793,[],[],0,,False,0,1,0,,もう無理,,,,,,,[],,,,
135,138,1452049085041496065,1452049085041496065,1635030454000.0,2021-10-24 08:07:34,+0900,,酔って死にそう。 帰って寝る。 もう無理。,ja,[],[],401293167,401293167,Daisuke_11_11,大輔,7,08,https://twitter.com/Daisuke_11_11/status/1452049085041496065,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
136,139,1452049065336729600,1452049065336729600,1635030449000.0,2021-10-24 08:07:29,+0900,,おはガチャ65日目 ワクチンもう無理打ちたくない #ウマ娘  https://t.co/pHpt9iwHjK,ja,['ウマ娘'],[],1917144409,1917144409,Ryo53m,ミカミ,7,08,https://twitter.com/Ryo53m/status/1452049065336729600,[],['https://pbs.twimg.com/media/FCa27ZXVEAMZoDP.jpg'],1,https://pbs.twimg.com/media/FCa27ZXVEAMZoDP.jpg,False,0,0,0,,もう無理,,,,,,,[],,,,
137,140,1452048875385077764,1452048875385077764,1635030404000.0,2021-10-24 08:06:44,+0900,,忙しすぎてなんにも追えてないし 予約とかなにもしてないしもう無理🙂🤝🤝,ja,[],[],1422507297444532228,1422507297444532228,h___ta_,ℳ,7,08,https://twitter.com/h___ta_/status/1452048875385077764,[],[],0,,False,0,3,0,,もう無理,,,,,,,[],,,,
138,141,1452048870024757248,1452048870024757248,1635030403000.0,2021-10-24 08:06:43,+0900,,仕事やめたい。仕事したくない。仕事つらい。 起きるのも関わるのも嫌だ。とにかく面倒だ。あんな仕事飽きるわ。 ってなるのがオチだし、またその路線となると、もう無理だろーってなるわ。,ja,[],[],1450537325977427968,1450537325977427968,3ta_game7,🎶✨さんた🍀✨🎶,7,08,https://twitter.com/3ta_game7/status/1452048870024757248,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
139,142,1452048705293479937,1452048705293479937,1635030363000.0,2021-10-24 08:06:03,+0900,,私は1曲作るだけで、目が回るくらいの精神力を使い、胃をキリキリさせていたからもう無理なんだよな...本当にむいてないわーハァ,ja,[],[],1652720239,1652720239,dokumushi_hoi2,お揚げ,7,08,https://twitter.com/dokumushi_hoi2/status/1452048705293479937,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
140,143,1452048554608840708,1452048554608840708,1635030327000.0,2021-10-24 08:05:27,+0900,,どうせ外出るならシリアルコード探しの旅に出たかった……もう無理じゃん🙃しんど。,ja,[],[],1310428749054181377,1310428749054181377,10no92,聖夜,7,08,https://twitter.com/10no92/status/1452048554608840708,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
141,144,1452048531972186115,1452036362002059265,1635030322000.0,2021-10-24 08:05:22,+0900,,@oumasan_03 もう無理っす俺の背面が全部痛い（おはようございます,ja,[],[],95759934,95759934,lunashintaro,しんたろ㌠♨ᴾᵁᴵ ᴾᵁᴵ ᴿᵃᶜⁱⁿᵍ,7,08,https://twitter.com/lunashintaro/status/1452048531972186115,[],[],0,,False,0,0,0,,もう無理,,,,,,,"[{'screen_name': 'oumasan_03', 'name': 'お馬さん', 'id': '1154288184005521409'}]",,,,
142,145,1452048358005043200,1452048358005043200,1635030280000.0,2021-10-24 08:04:40,+0900,,寝坊して遅刻したからもうどうでも良くなった。ズル休みする。今まで真面目に頑張ってきたけどもう無理。限界,ja,[],[],1406264366001901571,1406264366001901571,3xOXKxjPtL5CWdh,鉄の壁,7,08,https://twitter.com/3xOXKxjPtL5CWdh/status/1452048358005043200,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
143,146,1452048350228860928,1451704797833224194,1635030279000.0,2021-10-24 08:04:39,+0900,,@HOTOTO31048652 それな…もう無理だ…その好きすぎてさwww  沼にもう一度と言っていいのかわかんないけど落ちてくれてありがとうな自分って思ってるよwww,ja,[],[],1431856153995059200,1431856153995059200,misaki_0704_mn,Misaki@11.7 ﾖｺﾊﾏ,7,08,https://twitter.com/misaki_0704_mn/status/1452048350228860928,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'HOTOTO31048652', 'name': 'HOTOTO@ハロウィン待ち', 'id': '1428217463024459776'}]",,,,
144,147,1452048271048802306,1452048271048802306,1635030260000.0,2021-10-24 08:04:20,+0900,,"もう無理本当に最近残り2,30分から寝落ちしてまう",ja,[],[],1414614567804542978,1414614567804542978,6moo_kaa6,もか,7,08,https://twitter.com/6moo_kaa6/status/1452048271048802306,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
145,148,1452048257027239940,1452048257027239940,1635030256000.0,2021-10-24 08:04:16,+0900,,夏休み「ごめん…私…もうダ…m」 俺「夏休み！！おい！夏休み！」 課題「ふははは！これが貴様の怠惰が招いた結果だ！」 俺「…もう…無理なのか…？」 ？？「「諦めるな！」」 俺「お前は…土日!?」 9/1「俺たちが時間を稼ぐ！」 9/2「その隙に奴を倒せ！！」 俺「…お前ら…っ！」,ja,[],[],1667176830,1667176830,ikorih012301,おもしろ話bot,7,08,https://twitter.com/ikorih012301/status/1452048257027239940,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
146,149,1452048192334299137,1452048192334299137,1635030241000.0,2021-10-24 08:04:01,+0900,,(私はもう無理だけど),ja,[],[],789722888651714560,789722888651714560,bon_me_,とう🐱🙌,7,08,https://twitter.com/bon_me_/status/1452048192334299137,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
147,150,1452048179642306560,1452048179642306560,1635030238000.0,2021-10-24 08:03:58,+0900,,僕はもう無理だ。  最後まで店に入れない男なんだ,ja,[],[],947859554,947859554,machine_crusher,筐体クラッシャー,7,08,https://twitter.com/machine_crusher/status/1452048179642306560,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
148,151,1452048176857247744,1452044050035470337,1635030237000.0,2021-10-24 08:03:57,+0900,,自己犠牲バリアー両方付けても全然守ってくれないな。 緑盾が守ってるうちに赤アタッカーが大火力で殴る戦い方はもう無理そう。,ja,[],[],1109811842820366336,1109811842820366336,gerocuss,gerocuss,7,08,https://twitter.com/gerocuss/status/1452048176857247744,[],[],0,,False,0,1,0,,もう無理,,,,,,,[],,,,
149,152,1452048135786676228,1451067356197711882,1635030227000.0,2021-10-24 08:03:47,+0900,,@massafrancis @Usa17Alice 地獄へ真っ逆さまじゃもう無理やわ,ja,[],[],1274936110825631746,1274936110825631746,youmon0206,葉門🇯🇵,7,08,https://twitter.com/youmon0206/status/1452048135786676228,[],[],0,,False,1,0,0,,もう無理,,,,,,,"[{'screen_name': 'massafrancis', 'name': 'Massa Francis Amano 🗣🇫🇷🇯🇵 🗣🇺🇸 #FreeSpeech', 'id': '317382373'}, {'screen_name': 'Usa17Alice', 'name': 'Alice🇺🇸🇯🇵🌼 Alice Patrick J. Kennedy,', 'id': '1107591106387075072'}]",,,,
150,153,1452048019277316096,1452048019277316096,1635030200000.0,2021-10-24 08:03:20,+0900,,いやいや…3人見てて部屋が綺麗とかそっちのが奇跡だ。うちは2人でもう無理。子供にもよるだろうし。旦那さんよ…家を綺麗に、とか無理なんだわ…,ja,[],[],2383667623,2383667623,nikori0508,にぃ@5y♀＆2y♀,7,08,https://twitter.com/nikori0508/status/1452048019277316096,[],[],0,,False,1,0,0,https://twitter.com/clearsk03849017/status/1451905401872519176,もう無理,,,,,,,[],,,,
151,154,1452047742012846084,1452047742012846084,1635030134000.0,2021-10-24 08:02:14,+0900,,おはようございます リハがんばってるんだろうなぁ。 あみるんが前に言ってた 🐼『もう無理。帰る』な やさぐれしんしんが出てませんように（笑） （それはそれで見てみたい） #新澤菜央 #しんしんタイム  https://t.co/zxLAAXloBw,ja,"['新澤菜央', 'しんしんタイム']",[],3239495233,3239495233,takoyaki_mask,たこやま🐼🍒,7,08,https://twitter.com/takoyaki_mask/status/1452047742012846084,[],['https://pbs.twimg.com/media/FCa1uYgaQAAvcns.jpg'],1,https://pbs.twimg.com/media/FCa1uYgaQAAvcns.jpg,False,10,0,0,,もう無理,,,,,,,[],,,,
152,155,1452047687893667843,1452047687893667843,1635030121000.0,2021-10-24 08:02:01,+0900,,また配信寝落ち もう無理 こいたすまん,ja,[],[],1209442404664672256,1209442404664672256,fuckingnottori4,せいら🌾✾🥚,7,08,https://twitter.com/fuckingnottori4/status/1452047687893667843,[],[],0,,False,4,0,0,,もう無理,,,,,,,[],,,,
153,156,1452047628275838977,1452043451445362691,1635030106000.0,2021-10-24 08:01:46,+0900,,@Reo11213 レオさぁーんもう無理だぁ〜,ja,[],[],1396411026300542981,1396411026300542981,masasan_11,マサ,7,08,https://twitter.com/masasan_11/status/1452047628275838977,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'Reo11213', 'name': 'Reo112', 'id': '1388304472317726726'}]",,,,
154,157,1452047525104418817,1452047525104418817,1635030082000.0,2021-10-24 08:01:22,+0900,,公募まであと1ヶ月で笑っちゃった 英語全くやってこなかったのに今から始めて化学も維持とかもう無理じゃん😁,ja,[],[],926796738450546688,926796738450546688,DIO_zatta,でぃお,7,08,https://twitter.com/DIO_zatta/status/1452047525104418817,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
155,158,1452047499221368834,1452047499221368834,1635030076000.0,2021-10-24 08:01:16,+0900,,もう、無理かなって思ってるんだ,ja,[],[],1276155587143831553,1276155587143831553,space_3310,はる,7,08,https://twitter.com/space_3310/status/1452047499221368834,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
156,159,1452047428442419203,1452047428442419203,1635030059000.0,2021-10-24 08:00:59,+0900,,てかAmazonとか欲しい服とか色々あるけど今月もう無理だった... 来月やな....🤦‍♀️💦,ja,[],[],1322146085633097729,1322146085633097729,xruttrr,えむちゃ.,7,08,https://twitter.com/xruttrr/status/1452047428442419203,[],[],0,,False,2,0,0,,もう無理,,,,,,,[],,,,
157,160,1452047250331299843,1452033536114888704,1635030016000.0,2021-10-24 08:00:16,+0900,,@petocototecinca おはよう〜 もう雪積もってるんかな？ 富士山綺麗だね。 歩けるうちに登ってみたかったけどもう無理だわ😨  地元民、登ったの？,ja,[],[],1348527688584073216,1348527688584073216,rmj1111,おじゅこ(⸅᷇˾ͨ⸅᷆ ⁾˗̡⁾,7,08,https://twitter.com/rmj1111/status/1452047250331299843,[],[],0,,False,2,2,0,,もう無理,,,,,,,"[{'screen_name': 'petocototecinca', 'name': 'シャクレテール婆ちゃん𓆩🌹𓆪', 'id': '1401044186'}]",,,,
158,161,1452047196975624201,1412380572614234113,1635030004000.0,2021-10-24 08:00:04,+0900,,@susumu_fujita もう親も限界。高血圧やし、もう無理。生活基盤を整えないといけない。早く売却して返していただきたい！！迷惑してんだよ！！,ja,[],[],746962740,746962740,bom0821,ユウ,7,08,https://twitter.com/bom0821/status/1452047196975624201,[],[],0,,False,0,0,0,,もう無理,,,,,,,"[{'screen_name': 'susumu_fujita', 'name': '藤田晋', 'id': '14486011'}]",,,,
159,162,1452047082043293701,1452047082043293701,1635029976000.0,2021-10-24 07:59:36,+0900,,もう無理だ,ja,[],[],1250205007791525888,1250205007791525888,RAMUDAcotton214,えんじぇるw,7,07,https://twitter.com/RAMUDAcotton214/status/1452047082043293701,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
160,163,1452046776010108929,1452046776010108929,1635029903000.0,2021-10-24 07:58:23,+0900,,もりやまさん、おねが、い、もう無理ぃっ、いかせ…いかせて、くださいぃ…森山さん……っ、いい加減離して下さい！！トイレに行きたいって言ってるじゃないですか！！,ja,[],[],1210415048,1210415048,morimore_bot,森山さん、漏れそうbot,7,07,https://twitter.com/morimore_bot/status/1452046776010108929,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
161,164,1452046702555189249,1452046702555189249,1635029886000.0,2021-10-24 07:58:06,+0900,,早く死にたい。  誕生日の日に死のうかな。  もう無理  信じてたのに  大嫌い  ┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈   #病み垢さんと繋がりたい  #病み垢  #病み垢さんとつながりたい  #病み垢女子  #病み垢さんと仲良くなりたい,ja,"['病み垢さんと繋がりたい', '病み垢', '病み垢さんとつながりたい', '病み垢女子', '病み垢さんと仲良くなりたい']",[],1450470634321072129,1450470634321072129,r42as43n,珠奈,7,07,https://twitter.com/r42as43n/status/1452046702555189249,[],[],0,,False,16,1,0,,もう無理,,,,,,,[],,,,
