,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
102,119,1451947106785128454,1451947106785128454,1635006140000.0,2021-10-24 01:22:20,+0900,,ふと、彼氏に不安をこぼしちゃったけど、 話してよかった。すごい安心できた。 ありがとう。,ja,[],[],1353250188094181376,1353250188094181376,_mSyh_,白夜(さや),7,01,https://twitter.com/_mSyh_/status/1451947106785128454,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
103,120,1451947087352922112,1451947087352922112,1635006136000.0,2021-10-24 01:22:16,+0900,,私は心が狭いので彼氏がセクシー女優とかグラビアアイドルのツイートいいねしてるの死ぬほど冷めるし本気で無理だし嫌なんだけど、黒髪ショートボブで目の下にナメクジ飼ってるメイク薄くて顔のよく映ってない写真を固定ツイにしてる裏垢女子とかいう女じゃないだけマシなのか…？と思ってしまう。,ja,[],[],2795358187,2795358187,cherryb83911196,めいちぇりー🍒,7,01,https://twitter.com/cherryb83911196/status/1451947087352922112,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
104,121,1451947076942581761,1451947076942581761,1635006133000.0,2021-10-24 01:22:13,+0900,,彼氏にもし私が配信始めるって言ったらどうする？って聞いたら、え、そもそもやらせないから分からないしそんなリスクがあるような事させないって言ってて愛だなって感じましたトゥンク,ja,[],[],1413711991118516225,1413711991118516225,i_l_i1,なな,7,01,https://twitter.com/i_l_i1/status/1451947076942581761,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
105,122,1451947060194725888,1451947060194725888,1635006129000.0,2021-10-24 01:22:09,+0900,,彼氏に私の指のサイズを記憶だけでドンピシャ当てられてﾋｯ………てなった。,ja,[],[],1368899455169142793,1368899455169142793,acha_chacha_,圷acha,7,01,https://twitter.com/acha_chacha_/status/1451947060194725888,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
106,123,1451947051982282754,1451947050099040258,1635006127000.0,2021-10-24 01:22:07,+0900,,旦那(当時は彼氏)にレスられ始めた時も、自分の意見を伝えるのが怖くて「したい」って言えなかった。嫌われたくなかったわけ。 まぁそれは今でも続いてて、職場でも家でも自己主張は苦手。 基本人に流されてるのが1番心地いい。何かに意見しなくていいから(笑) ↓,ja,[],[],1390676267880521738,1390676267880521738,nchan188,んちゃ,7,01,https://twitter.com/nchan188/status/1451947051982282754,[],[],0,,False,0,1,0,,彼氏,,,,,,,[],,,,
107,124,1451947051390955520,1451947051390955520,1635006127000.0,2021-10-24 01:22:07,+0900,,優しい、可愛い、一途で彼氏想い、頑張り屋さん、意外としっかりしてる、天然で抜けてるところもあるけどそこも可愛い,ja,[],[],1442909252658495494,1442909252658495494,Lonely_822,.,7,01,https://twitter.com/Lonely_822/status/1451947051390955520,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
108,126,1451947041605619712,1451944968487014405,1635006125000.0,2021-10-24 01:22:05,+0900,,ちゃんとねじ止めして組み立ててあれば大丈夫かなって一瞬思ったんですけど、当時彼氏だった夫を泊めた時、彼が寝返りするだけで音がしてたのでやっぱだめですね。二人分とか軽くても90kgは切らないでしょうし、乗っただけでギシギシ言いますよ,ja,[],[],3100905458,3100905458,iori_ashihara7,朱殷の伊織@殲滅戦隊,7,01,https://twitter.com/iori_ashihara7/status/1451947041605619712,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
109,127,1451947040976498690,1451947040976498690,1635006125000.0,2021-10-24 01:22:05,+0900,,パーティーは1件になっちゃったし今日もだめだった！  でも友達の別れるまでのやばすぎる辛かったこと聞いて俺がこの子にもっと良い彼氏を作らせると決めた。  だから今までも婚活してたけど今日からめちゃくちゃちゃんと婚活するわ。,ja,[],[],1175094919863472130,1175094919863472130,konkatsudarui,桜,7,01,https://twitter.com/konkatsudarui/status/1451947040976498690,[],[],0,,False,0,1,0,,彼氏,,,,,,,[],,,,
110,128,1451947039445581830,1451947039445581830,1635006124000.0,2021-10-24 01:22:04,+0900,,ほんとに氷影にはもったいない素敵な素敵な彼氏… もったいないからと言って手放すわけはないが,ja,[],[],1119166660600971264,1119166660600971264,hikari4913,氷影,7,01,https://twitter.com/hikari4913/status/1451947039445581830,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
111,130,1451947017408638982,1451942292109946884,1635006119000.0,2021-10-24 01:21:59,+0900,,@S_hiniya__ いない(´；ω；｀) いや、いる！！ 推しが彼氏(  ¯﹀¯  )どや (ごめんなさい),ja,[],[],1028589439499423744,1028589439499423744,maina0115_Love,苺奈ฅ( ̳• ·̫ • ̳ฅ)ﾆｬﾝ,7,01,https://twitter.com/maina0115_Love/status/1451947017408638982,[],[],0,,False,0,0,0,,彼氏,,,,,,,"[{'screen_name': 'S_hiniya__', 'name': '♡ひにゃ♡', 'id': '1431949732201394177'}]",,,,
112,131,1451947013537353729,1451947013537353729,1635006118000.0,2021-10-24 01:21:58,+0900,,こんな時間に幼なじみからLINE珍しいなあ思ったら彼氏できたよ報告で泣いた,ja,[],[],1089052180881989637,1089052180881989637,T_ag07,な つ み ☯️,7,01,https://twitter.com/T_ag07/status/1451947013537353729,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
113,132,1451947010240569352,1451947010240569352,1635006117000.0,2021-10-24 01:21:57,+0900,,彼氏になったテニプリキャラ達のボイス集【テニスの王子様 学園祭の王子様】  https://t.co/V7FlDDZkEC @YouTubeより  🗻のやつ大丈夫？とんでもないもの食わされない？,ja,[],[],1393172524024819714,1393172524024819714,feveraizaku,アイザック,7,01,https://twitter.com/feveraizaku/status/1451947010240569352,['https://youtu.be/2kG84g9nm7E'],[],0,,False,0,1,0,,彼氏,,,,,,,[],,,,
114,133,1451947006964822020,1451947006964822020,1635006116000.0,2021-10-24 01:21:56,+0900,,友達といる時と彼氏といる時に変わり過ぎる女ってキモっておもった。 素見せないでそれでいくん？ って思いながら 酔っ払ってる彼女みて 素よりひどいわって思って ちょっと安心しました笑,ja,[],[],4732745941,4732745941,xn52yoEfsmbg499,あっちゃん,7,01,https://twitter.com/xn52yoEfsmbg499/status/1451947006964822020,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
115,134,1451947006243446788,1451947006243446788,1635006116000.0,2021-10-24 01:21:56,+0900,,結構ズブズブに好きだったから、当時彼氏がいなかったら本気で好きになって病んでただろうなあと今になって思う。なんなら最近インスタ見ててもあぁやっぱ好き…！って当時の気持ち思い出すもんね、、ぜろさんすごい。まあ幸い？解散で会う機会がなくなってまたるかさんに戻ってこられたんだよねー。,ja,[],[],81033968,81033968,25tommyyy,ともちゃん,7,01,https://twitter.com/25tommyyy/status/1451947006243446788,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
116,135,1451946981476036608,1451946981476036608,1635006110000.0,2021-10-24 01:21:50,+0900,,今日は彼氏とカラオケでまったり歌ったり、サイゼやCoCo壱でご飯食べて、自分達が食べたいもの素直に言い合えて(?)自然体でいられる関係になれてきてるなぁと嬉しく思いました。 また、私の住んでいる近くに来てくれていたので、家まで送ってもらって…いつもより話せる時間が増えて嬉しかったです。,ja,[],[],1388460140307763201,1388460140307763201,EveLuna_cat,はる,7,01,https://twitter.com/EveLuna_cat/status/1451946981476036608,[],[],0,,False,3,1,0,,彼氏,,,,,,,[],,,,
117,136,1451946980805005320,1451946980805005320,1635006110000.0,2021-10-24 01:21:50,+0900,,𝑩𝒊𝒓𝒕𝒉𝒅𝒂𝒚 𝑪𝒐𝒖𝒏𝒕𝒅𝒐𝒘𝒏 1𝒕𝒉  🐹⌇るぅとくんの好きなところ30    ｢僕が君の彼氏！｣な所 僕が君の彼氏だからと言い彼氏っぽいことを急にしてくるるぅとくん､ほんとに心臓に悪いんですよ､､､😢💞 このままじゃ私に本物の彼氏が出来なくなっちゃうほどです､､笑  https://t.co/W1mIZIaeiE,ja,[],[],1242003172660396032,1242003172660396032,m_r_nico,みさーもん²,7,01,https://twitter.com/m_r_nico/status/1451946980805005320,[],['https://pbs.twimg.com/media/FCZaFZrVQAkkEj-.jpg'],1,https://pbs.twimg.com/media/FCZaFZrVQAkkEj-.jpg,False,0,1,0,,彼氏,,,,,,,[],,,,
118,138,1451946970516320257,1451946970516320257,1635006108000.0,2021-10-24 01:21:48,+0900,,23歳になりました！！ 中学生くらいから、プロフカードに結婚はいつしたい？ の欄に書いていた23歳になってしまいました！！ 彼氏は出来たこと………ほぼなしです！ 引き続きがんばります！,ja,[],[],2853193992,2853193992,wtnb01210,渡辺,7,01,https://twitter.com/wtnb01210/status/1451946970516320257,[],[],0,,False,2,0,0,,彼氏,,,,,,,[],,,,
119,139,1451946962765238275,1451946962765238275,1635006106000.0,2021-10-24 01:21:46,+0900,,姉と彼氏に言いたい！やるならホテルでして家でしたら響くからやめてほしい！絶対言えないけど！,ja,[],[],1318489225721835520,1318489225721835520,57014569i,ʓ Ɩ ı,7,01,https://twitter.com/57014569i/status/1451946962765238275,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
120,141,1451946937628835842,1451946937628835842,1635006100000.0,2021-10-24 01:21:40,+0900,,「彼氏が料理出来る方がいいよねー！」みたいなやつ、相手選ばないとこの時間にフライドポテト揚げ始めるデブのもとと付き合うことになるから気をつけや  https://t.co/YmGwpoZhOg,ja,[],[],1695687247,1695687247,kepa043dao,けけ,7,01,https://twitter.com/kepa043dao/status/1451946937628835842,[],['https://pbs.twimg.com/media/FCZaC2LVUAw4XVJ.jpg'],1,https://pbs.twimg.com/media/FCZaC2LVUAw4XVJ.jpg,False,0,0,0,,彼氏,,,,,,,[],,,,
121,142,1451946936588640257,1451946936588640257,1635006100000.0,2021-10-24 01:21:40,+0900,,おてぃんぽはおっきくなる前からぱっくんする派です,ja,[],[],82579918,82579918,Elvie757,"のりこ💕ママ活募集,せフレ募集,彼氏募集,ノーパン,おなニー,手マン,恋人募集,童貞,裏アカ女子",7,01,https://twitter.com/Elvie757/status/1451946936588640257,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
122,143,1451946927369580544,1451946927369580544,1635006098000.0,2021-10-24 01:21:38,+0900,,クルマあるらしいから、仲良くなって、ドライブデートに持ち込みたい🥸 実は結構惚れてるかもしれないww 彼氏は嫌だけど、夫にするなら最高のスペック！,ja,[],[],1451863784708984832,1451863784708984832,king_and_hibiki,響@婚活迷子,7,01,https://twitter.com/king_and_hibiki/status/1451946927369580544,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
123,144,1451946924832018432,1451946924832018432,1635006097000.0,2021-10-24 01:21:37,+0900,,私の彼氏ってどこにいるの？,ja,[],[],1438397141706153984,1438397141706153984,070841_,!?(･_･;?,7,01,https://twitter.com/070841_/status/1451946924832018432,[],[],0,,False,1,1,0,,彼氏,,,,,,,[],,,,
124,146,1451946921338150912,1451945574442233860,1635006096000.0,2021-10-24 01:21:36,+0900,,@Pc2yhdO5s3kufa5 愛しています。ですか･･･私はゆきこ ²/₁₄ R.J🎷🎯👑より沢山、愛している自信がありますがね？(妖笑),ja,[],[],610075957,610075957,Tokikare_Bot,トキヤ彼氏Bot,7,01,https://twitter.com/Tokikare_Bot/status/1451946921338150912,[],[],0,,False,0,0,0,,彼氏,,,,,,,"[{'screen_name': 'Pc2yhdO5s3kufa5', 'name': 'ゆきこ ²/₁₄ R.J🎷🎯👑', 'id': '965743795189903360'}]",,,,
125,147,1451946921115865090,1451946921115865090,1635006096000.0,2021-10-24 01:21:36,+0900,,#深夜だから何を言っても許される   全然いづたんと関係ないけど  実は  今日で彼氏と2ヶ月  2日連続幸せ  惚気ツイートがTL横切りました  失礼しました,ja,['深夜だから何を言っても許される'],[],1429268654546329607,1429268654546329607,suzu_410_Illust,鈴@いづたんにつきミュート推奨！！！,7,01,https://twitter.com/suzu_410_Illust/status/1451946921115865090,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
126,148,1451946918087589888,1451943776197365763,1635006095000.0,2021-10-24 01:21:35,+0900,,@_shiro556 やばすぎるそれなら自分で買います爆笑,ja,[],[],1373753126386237441,1373753126386237441,_pUowoU_,綾野剛似の彼氏求む,7,01,https://twitter.com/_pUowoU_/status/1451946918087589888,[],[],0,,False,0,0,0,,彼氏,,,,,,,"[{'screen_name': '_shiro556', 'name': 'しろしろちゃ🦛', 'id': '1254725777737707520'}]",,,,
127,149,1451946911997456389,1451946911997456389,1635006094000.0,2021-10-24 01:21:34,+0900,,まじで真剣に相談なんですけど、自分にはめっちゃ尊敬してるかなり年上の上司?みたいな人がいて、その人の人間性が好きってことは前から彼氏に言ってました。彼氏も同じとこでバイトしてたからその人がいい人なの知ってるし、その人がみんなから好かれてるのも知ってるという状況。↓,ja,[],[],1404717429163397120,1404717429163397120,s_a6wh,ゆう,7,01,https://twitter.com/s_a6wh/status/1451946911997456389,[],[],0,,False,0,1,0,,彼氏,,,,,,,[],,,,
128,152,1451946887460753413,1451847654883790855,1635006088000.0,2021-10-24 01:21:28,+0900,,@97qbEKyMR5m88aj コロコロ彼氏変えてるところも含めて元カノかと思ったゾ…,ja,[],[],1125963706406322176,1125963706406322176,dorago_codm,CoDM実況どらご,7,01,https://twitter.com/dorago_codm/status/1451946887460753413,[],[],0,,False,0,0,0,,彼氏,,,,,,,"[{'screen_name': '97qbEKyMR5m88aj', 'name': '神原春海', 'id': '995261960525508609'}]",,,,
129,153,1451946886798077952,1451946886798077952,1635006088000.0,2021-10-24 01:21:28,+0900,,みんなと会えた〜〜〜、良かったあああ🥲 彼氏さんとのシミラールックも最高でした。謝❕❕❕❕  https://t.co/tCHkdNMpRe,ja,[],[],1433654800579641345,1433654800579641345,z_ixb,ぴょ,7,01,https://twitter.com/z_ixb/status/1451946886798077952,[],"['https://pbs.twimg.com/media/FCZZ9CAUUAY-uic.jpg', 'https://pbs.twimg.com/media/FCZZ9CBVgAMVm8G.jpg', 'https://pbs.twimg.com/media/FCZZ9CtVEAAoR0X.jpg', 'https://pbs.twimg.com/media/FCZZ9CuVEAIy6jf.jpg']",1,https://pbs.twimg.com/media/FCZZ9CAUUAY-uic.jpg,False,2,0,0,,彼氏,,,,,,,[],,,,
130,154,1451946884658913296,1451935348745916416,1635006087000.0,2021-10-24 01:21:27,+0900,,@creep_hyp わわわめっちゃ嬉しいけど彼氏いるからなぁ男子と2人だと...((泣,ja,[],[],1377960645337833472,1377960645337833472,hina__keytalk,ひな,7,01,https://twitter.com/hina__keytalk/status/1451946884658913296,[],[],0,,False,0,0,0,,彼氏,,,,,,,"[{'screen_name': 'creep_hyp', 'name': 'でん@太客', 'id': '4170003559'}]",,,,
131,155,1451946880946954242,1451946880946954242,1635006086000.0,2021-10-24 01:21:26,+0900,,みんなに可愛い🐬ちゃんを見せびらかす為にデートの時は髪下ろしてって頼む彼氏くんもいる,ja,[],[],1445020423213633539,1445020423213633539,mob__0210,mob🐬💗👶,7,01,https://twitter.com/mob__0210/status/1451946880946954242,[],[],0,,False,1,0,0,https://twitter.com/mob__0210/status/1451945124410236940,彼氏,,,,,,,[],,,,
132,156,1451946877864185860,1451946877864185860,1635006086000.0,2021-10-24 01:21:26,+0900,,彼氏にいい子って褒められた〜♪♪,ja,[],[],1170286583603318785,1170286583603318785,nina_dayodayo,りりな,7,01,https://twitter.com/nina_dayodayo/status/1451946877864185860,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
133,157,1451946875993559041,1451946875993559041,1635006085000.0,2021-10-24 01:21:25,+0900,,彼氏佑くん来たぁ🥰🥰🥰🥰,ja,[],[],383237661,383237661,momiji1104,紫もみじ,7,01,https://twitter.com/momiji1104/status/1451946875993559041,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
134,159,1451946860696911875,1451946860696911875,1635006082000.0,2021-10-24 01:21:22,+0900,,あんすた私物化の炎上の件を見て本当は舞台女優になりたかったらしい鼻がとても利く魚類系木っ端声優の彼氏くんを思い出しました 彼氏くんと違って一般ピーポーじゃないその立場だからこそやってはいけないことを大ベテランの身でしてしまったというね,ja,[],[],1181931579075022848,1181931579075022848,takenoko_mltt,たけのこ,7,01,https://twitter.com/takenoko_mltt/status/1451946860696911875,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
135,160,1451946853713395713,1451946853713395713,1635006080000.0,2021-10-24 01:21:20,+0900,,ﾉﾝ坂さん、彼氏に可愛い可愛い言われすぎて自分のことをガチで可愛いと勘違いし始めたのかもしれん,ja,[],[],1336825505153073152,1336825505153073152,9znJAu2hMIc7KKC,.,7,01,https://twitter.com/9znJAu2hMIc7KKC/status/1451946853713395713,[],[],0,,False,0,1,0,,彼氏,,,,,,,[],,,,
136,162,1451946832809000964,1451946832809000964,1635006075000.0,2021-10-24 01:21:15,+0900,,いいなこんな…彼氏……不器用なのがまた……,ja,[],[],1274525705271820290,1274525705271820290,raisan0701,らぃ❀·°,7,01,https://twitter.com/raisan0701/status/1451946832809000964,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
137,164,1451946810822434820,1451725517917327360,1635006070000.0,2021-10-24 01:21:10,+0900,,@KankiIt いくつになってもアホでいたいもんです。一緒に下ネタを言える彼氏を探してきて欲しいですw,ja,[],[],1341288354751508480,1341288354751508480,gkfudousan,短髪豚野郎🐖（不動産、ピチピチ大家）,7,01,https://twitter.com/gkfudousan/status/1451946810822434820,[],[],0,,False,2,0,0,,彼氏,,,,,,,"[{'screen_name': 'KankiIt', 'name': 'kanki｜ITコンサルを語る桓騎@氷河期世代', 'id': '1282290267748352000'}]",,,,
138,165,1451946801909485568,1451946801909485568,1635006068000.0,2021-10-24 01:21:08,+0900,,彼氏寝てしもーた。えっちしたい。彼氏明日仕事やから我慢。,ja,[],[],1433838501712187398,1433838501712187398,bt21611_1579443,しびこ。,7,01,https://twitter.com/bt21611_1579443/status/1451946801909485568,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
139,166,1451946799225180164,1451946799225180164,1635006067000.0,2021-10-24 01:21:07,+0900,,タナカガちゃん 彼氏さんがJUMPちゃんのファンで 一緒にLIVE DVD観たりするん!?😳 #nhkらじらー,ja,['nhkらじらー'],[],2197465044,2197465044,sho_yuri_daiki,りなちん(｀･3･´)(o・ω・)(・д・)❤💗🧡,7,01,https://twitter.com/sho_yuri_daiki/status/1451946799225180164,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
140,167,1451946785606225927,1451946785606225927,1635006064000.0,2021-10-24 01:21:04,+0900,,私もモジモジしながら彼氏をベッドに誘いたいわよ！！！！！！！！！,ja,[],[],2920561975,2920561975,sswdmrc,m△rico,7,01,https://twitter.com/sswdmrc/status/1451946785606225927,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
141,168,1451946777729331206,1451946777729331206,1635006062000.0,2021-10-24 01:21:02,+0900,,相思相愛できる彼氏が欲しい,ja,[],[],1399641896306102272,1399641896306102272,mocha_omochisan,mocha@低浮上です,7,01,https://twitter.com/mocha_omochisan/status/1451946777729331206,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
142,170,1451946770972299276,1451946770972299276,1635006060000.0,2021-10-24 01:21:00,+0900,,恋愛トークしてたら彼氏欲しくなったたたたたあァァ,ja,[],[],4301376499,4301376499,lzlps,ナットᴺᴬᵀᵀ,7,01,https://twitter.com/lzlps/status/1451946770972299276,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
143,171,1451946768988475400,1451946768988475400,1635006060000.0,2021-10-24 01:21:00,+0900,,若い時に怖い〜って言って、彼氏にくっつくのに憧れてホラー映画観るきっかけ作ったのになぁ 今じゃ精神的に落ちたら1人でホラー見て元気出すって意味わからん思考になっちゃったのよね😂,ja,[],[],1209509301607206912,1209509301607206912,obeak_chan,おべくちゃん🌼,7,01,https://twitter.com/obeak_chan/status/1451946768988475400,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
144,172,1451946766715088897,1451946766715088897,1635006059000.0,2021-10-24 01:20:59,+0900,,推しちゃんズには会えないし彼氏にも会えないしひとり寂しーな 毎日体型と絵のことで頭いっぱいにして誤魔化して何が楽しいんだ,ja,[],[],1389844995415236611,1389844995415236611,Wa_dislike,わ゛,7,01,https://twitter.com/Wa_dislike/status/1451946766715088897,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
145,173,1451946760478216195,1451946760478216195,1635006058000.0,2021-10-24 01:20:58,+0900,,私の部屋に入った彼氏「癖強」 私「うちわの話？」 彼氏「その隣のラケットの話だよ」 私「？？？だからうちわでしょ？」  https://t.co/2mg1Dyta2P,ja,[],[],835082033411969024,835082033411969024,koururai_ymt,らいざと仲良くなろうよ,7,01,https://twitter.com/koururai_ymt/status/1451946760478216195,[],['https://pbs.twimg.com/media/FCZZ4MAUUAI-xZ7.jpg'],1,https://pbs.twimg.com/media/FCZZ4MAUUAI-xZ7.jpg,False,4,0,0,,彼氏,,,,,,,[],,,,
146,175,1451946752102174728,1451946752102174728,1635006056000.0,2021-10-24 01:20:56,+0900,,昨日初めて見に行ったのですが、、知ってるお話もあってすごく楽しかった！トリをされた方が好きで、動きがとても可愛かった😍なんか、実在するんだなぁと。 次見に行くまでにもう少し知ってるお話増やしたい… ちなみに、今日は、彼氏が出演する舞台を見に行きます。緊張。こっちが緊張してる。(笑)  https://t.co/FtumXMkstU,ja,[],[],1040653364017606656,1040653364017606656,pg_maimai_,∠maiさん,7,01,https://twitter.com/pg_maimai_/status/1451946752102174728,[],['https://pbs.twimg.com/media/FCZZ33LUYAAxO8R.jpg'],1,https://pbs.twimg.com/media/FCZZ33LUYAAxO8R.jpg,False,0,0,0,,彼氏,,,,,,,[],,,,
147,176,1451946751913435137,1451544305651253255,1635006056000.0,2021-10-24 01:20:56,+0900,,@Satetu_ku 📛名前→いくん 😍好き？嫌い？→すき 😳告白されたら→😳 📞寝落ちできる？→できる 👨‍❤️‍💋‍👨彼氏彼女いそう？→いないてか私だろ？？ 🏩泊まりできる？→余裕 👪身内にするなら？→犬 🌎どこ行きたい？→広島 😜ガチの本音→最近お仕事頑張ってて偉いね,ja,[],[],1164080355923521536,1164080355923521536,gomidayo_xo,糞甘,7,01,https://twitter.com/gomidayo_xo/status/1451946751913435137,[],[],0,,False,0,0,0,,彼氏,,,,,,,"[{'screen_name': 'Satetu_ku', 'name': '👾', 'id': '1375836626501259270'}]",,,,
148,177,1451946749027782660,1451946749027782660,1635006055000.0,2021-10-24 01:20:55,+0900,,彼氏に死ぬ気でマーキングしたい,ja,[],[],3681204504,3681204504,OUO_fin,無脳の陰毛,7,01,https://twitter.com/OUO_fin/status/1451946749027782660,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
149,178,1451946741599666177,1451946741599666177,1635006053000.0,2021-10-24 01:20:53,+0900,,誰か彼氏をください……,ja,[],[],1344606082123980801,1344606082123980801,neco__tu12,ねc0,7,01,https://twitter.com/neco__tu12/status/1451946741599666177,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
150,179,1451946738667843588,1451946738667843588,1635006053000.0,2021-10-24 01:20:53,+0900,,恋愛の相談だけは適当。 私彼氏と別れたいんだよね〜から始まって最後には「やっぱり好きだから別れない！」俺の時間返せ薄汚れたクソマンコがってなるから基本的にゲームしながらかめっちゃタバコ吸う,ja,[],[],2916062538,2916062538,dan_g_o,だんご,7,01,https://twitter.com/dan_g_o/status/1451946738667843588,[],[],0,,False,1,0,0,,彼氏,,,,,,,[],,,,
151,181,1451946713745276933,1451946713745276933,1635006047000.0,2021-10-24 01:20:47,+0900,,私のあそこは無臭らしい🌻えち🌺動画だーいしゅき🍑えロ友になってほしいの🐽プロフィール みてほしいの🌼,ja,[],[],1451946058771165184,1451946058771165184,LiGourezukisu,莉帆🐣ウラ垢レズキス 彼氏募集せフレ募集/潮吹き/フェら/動画/ママ活,7,01,https://twitter.com/LiGourezukisu/status/1451946713745276933,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
152,182,1451946710796693505,1451946710796693505,1635006046000.0,2021-10-24 01:20:46,+0900,,下書き｢私は蓮くんに彼女より彼氏になってほしいけど…(？？？)｣ ？,ja,[],[],872819761385582593,872819761385582593,guuu76534,ぐり,7,01,https://twitter.com/guuu76534/status/1451946710796693505,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
153,183,1451946709550972934,1451946709550972934,1635006046000.0,2021-10-24 01:20:46,+0900,,彼氏と夜食タイム🍙,ja,[],[],1349704056223109120,1349704056223109120,9MCWGfycvnL9TuX,ぽむ,7,01,https://twitter.com/9MCWGfycvnL9TuX/status/1451946709550972934,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
154,184,1451946695571304448,1451946695571304448,1635006042000.0,2021-10-24 01:20:42,+0900,,こんな大したことない仕草一つにも、長く付き合ってる彼氏感感じて拗らせちゃうんですけど、私だけ⁇  https://t.co/NpKgqXvTXu,ja,[],[],1435471550807900164,1435471550807900164,yukiA439570,みゅん,7,01,https://twitter.com/yukiA439570/status/1451946695571304448,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1451946632958803981/pu/img/okufxuOn3ziGqqdN.jpg,False,0,0,0,,彼氏,,,,,,,[],,,,
155,185,1451946692807327746,1451946692807327746,1635006042000.0,2021-10-24 01:20:42,+0900,,小2の時英語教室終わったとき珍しく母が迎えに来てくれると聞いてワクワクして双子と乗り込んだ車に知らない男がいた時は震えたね…ママの彼氏！って紹介されてもwhat…？って感じだったな,ja,[],[],1099299831330164736,1099299831330164736,k0yuk1_i7,こゆき@,7,01,https://twitter.com/k0yuk1_i7/status/1451946692807327746,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
156,187,1451946685328879620,1451946685328879620,1635006040000.0,2021-10-24 01:20:40,+0900,,インスタにも彼女の気配無く看護学校で女に囲まれてるクラスの男子、隣の席だった時少し喋ったけど美人なクラスメイトの事「可愛い可愛い」って言いまくってたし彼女いないと思ってたら遠距離の彼女が居るらしい。遠距離で看護学生でインスタにも載せない彼氏とか心配で死んじゃう,ja,[],[],1314933370476875776,1314933370476875776,omall003,オマル,7,01,https://twitter.com/omall003/status/1451946685328879620,[],[],0,,False,2,0,0,,彼氏,,,,,,,[],,,,
157,188,1451946685236596737,1451946685236596737,1635006040000.0,2021-10-24 01:20:40,+0900,,彼氏の誕生日ぐらい会いたいけど難しい。プレゼントって何あげればいいんだろうな,ja,[],[],1381636669145681921,1381636669145681921,Ryu_sou0618,sou,7,01,https://twitter.com/Ryu_sou0618/status/1451946685236596737,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
158,190,1451946679888801792,1451946679888801792,1635006039000.0,2021-10-24 01:20:39,+0900,,7WESTで彼氏にするなら…　小瀧「神ちゃんは束縛するからなぁ～」神山「ほどよい束縛するで！」　Wink up 2012年9月号,ja,[],[],864838028,864838028,non_kami_bot,のんちゃん神ちゃん,7,01,https://twitter.com/non_kami_bot/status/1451946679888801792,[],[],0,,False,0,0,0,,彼氏,,,,,,,[],,,,
159,191,1451946668069318661,1451946668069318661,1635006036000.0,2021-10-24 01:20:36,+0900,,週刊誌に彼氏との写真を取り上げられて、オタクたちが悲しんでる中、地下のアイドルは週刊誌に取り上げられることないから彼氏がいることわからず応援しなければいけないことに悲しみがち。  #地下アイドルオタクあるある,ja,['地下アイドルオタクあるある'],[],2858008754,2858008754,idol12otaku,地下アイドルオタクあるある,7,01,https://twitter.com/idol12otaku/status/1451946668069318661,[],[],0,,False,0,0,1,,彼氏,,,,,,,[],,,,
